g_song_id,g_artist_id,g_artist_name,g_full_song_title,g_song_title
59075,2075,Dumbfoundead,Raise The Bar Cypher - Dumbfoundead by Dumbfoundead,Raise The Bar Cypher - Dumbfoundead
59078,506,Tech N9ne,Stars by Tech N9ne (Ft. Krizz Kaliko),Stars
59081,13457,Astronautalis,This is Our Science by Astronautalis (Ft. Isaiah Toothtaker & P.O.S),This is Our Science
59091,1484688,Soulja Boy & Lil B,Cooking Dance by Soulja Boy & Lil B,Cooking Dance
59100,11346,La Coka Nostra,Bang Bang by La Coka Nostra (Ft. Snoop Dogg),Bang Bang
59103,1587,Verbal,Change Change by Verbal (Ft. Nicki Minaj),Change Change
59104,941,Vince Staples,Versace Rap by Vince Staples,Versace Rap
59108,12432,I Smell Panties,Hi To Me by I Smell Panties (Ft. Jasper Dolphin),Hi To Me
59109,12432,I Smell Panties,Bapes by I Smell Panties (Ft. Jasper Dolphin),Bapes
59114,14828,Jarod,Mine de rien by Jarod (Ft. Sexion d'Assaut),Mine de rien
59115,14829,Maddy 6767,Heartache by Maddy 6767 (Ft. Justin Bieber),Heartache
59119,7922,Logic,Live on the Air by Logic,Live on the Air
59122,4,Lil Wayne,I'm Goin' In Freestyle by Lil Wayne,I'm Goin' In Freestyle
59123,272,Plies,Me Ho by Plies,Me Ho
59126,14797,The Palmer Squares,So You Think You Can Rap by The Palmer Squares,So You Think You Can Rap
59128,14797,The Palmer Squares,Duke Westlake Cypher by The Palmer Squares,Duke Westlake Cypher
59131,14833,Grems,Les vrais by Grems (Ft. Nekfeu),Les vrais
59133,1262,Hodgy,Pink Magic by Hodgy (Ft. Casey Veggies),Pink Magic
59137,455,Lil B,I Got Aids by Lil B,I Got Aids
59142,13286,Owl City,Deer in the Headlights by Owl City,Deer in the Headlights
59145,14797,The Palmer Squares,MC Showcase 2011 by The Palmer Squares,MC Showcase 2011
59146,4,Lil Wayne,February 18th by Lil Wayne,February 18th
59148,460,Ace Hood,"Body 2 Body (Remix) by Ace Hood (Ft. Chris Brown, DJ Khaled, Rick Ross & Wale)",Body 2 Body (Remix)
59149,455,Lil B,I Got AIDS (AIDS Awareness Song) by Lil B,I Got AIDS (AIDS Awareness Song)
59152,506,Tech N9ne,Welcome to Strangeland by Tech N9ne (Ft. Krizz Kaliko),Welcome to Strangeland
59158,1240266,Genius Translations,Alkappa - Dá pra confiar (Translation) by Genius Translations,Alkappa - Dá pra confiar (Translation)
59160,2049,Ab-Soul,Nothin' New by Ab-Soul (Ft. Jhené Aiko),Nothin' New
59162,42,The Game,Street Riders by The Game (Ft. Akon & Nas),Street Riders
59164,455,Lil B,My Last Call by Lil B,My Last Call
59165,455,Lil B,Myspace by Lil B,Myspace
59166,2578,David Guetta,Sexy Chick by David Guetta (Ft. Akon),Sexy Chick
59180,405,E-40,Wet by E-40 (Ft. Cousin Fik & Ya Boy),Wet
59189,403,N.O.R.E.,Scared Money by N.O.R.E. (Ft. Meek Mill & Pusha-T),Scared Money
59192,2197,Future,Bitches Ain't Shit by Future,Bitches Ain't Shit
59203,14857,Ateyaba,Freestyle Joke pour Can I Kick It 2 by Ateyaba,Freestyle Joke pour Can I Kick It 2
59205,1521,Bashy,Angels Can't Fly by Bashy (Ft. Ed Sheeran),Angels Can't Fly
59209,405,E-40,Back In Business by E-40,Back In Business
59211,310,Wiz Khalifa,Ms. Rightfernow by Wiz Khalifa,Ms. Rightfernow
59212,853,B.o.B,5 On The Kush by B.o.B (Ft. Big K.R.I.T. & Bun B),5 On The Kush
59225,182,Yelawolf,Get Away by Yelawolf (Ft. Mystikal & Shawty Fatt),Get Away
59226,182,Yelawolf,Radioactive Introduction by Yelawolf,Radioactive Introduction
59227,182,Yelawolf,Growin' Up in the Gutter by Yelawolf (Ft. Rittz),Growin' Up in the Gutter
59228,182,Yelawolf,Good Girl by Yelawolf (Ft. Poo Bear),Good Girl
59229,182,Yelawolf,Made in the U.S.A. by Yelawolf (Ft. Priscilla Renea),Made in the U.S.A.
59230,182,Yelawolf,Animal by Yelawolf (Ft. Fefe Dobson),Animal
59231,182,Yelawolf,The Hardest Love Song In The World by Yelawolf,The Hardest Love Song In The World
59232,182,Yelawolf,Write Your Name by Yelawolf (Ft. Mona Moua),Write Your Name
59233,182,Yelawolf,Everything I Love the Most by Yelawolf,Everything I Love the Most
59234,182,Yelawolf,Radio by Yelawolf,Radio
59235,182,Yelawolf,Slumerican Shitizen by Yelawolf (Ft. Killer Mike),Slumerican Shitizen
59236,182,Yelawolf,The Last Song by Yelawolf,The Last Song
59237,85,T.I.,Welcome Back by T.I.,Welcome Back
59238,85,T.I.,Jackin' for Beats by T.I.,Jackin' for Beats
59239,111,Ludacris,What You Smokin On by Ludacris (Ft. Wiz Khalifa),What You Smokin On
59245,89,Rihanna,Watch n' Learn by Rihanna,Watch n' Learn
59247,13640,Guizmo,Ma Ruche by Guizmo,Ma Ruche
59248,1205,Mariah Carey,Hero by Mariah Carey,Hero
59249,89,Rihanna,Birthday Cake by Rihanna,Birthday Cake
59251,111,Ludacris,Badaboom by Ludacris,Badaboom
59258,255,Lloyd Banks,Love Shots by Lloyd Banks,Love Shots
59263,220,Gang Starr,Words I Manifest (Remix) by Gang Starr,Words I Manifest (Remix)
59269,14881,Lil' Pharaoh,"""I'm on One"" (Freestyle) by Lil' Pharaoh (Ft. Drake)","""I'm on One"" (Freestyle)"
59271,68,Kid Cudi,That Girl by Kid Cudi,That Girl
59280,411,Lil' Kim,Warning (Nicki Minaj Lil Wayne Baby Diss) Freestyle by Lil' Kim,Warning (Nicki Minaj Lil Wayne Baby Diss) Freestyle
59281,1073,Juicy J,Money Money To Make Money by Juicy J,Money Money To Make Money
59288,2110,Kutt Calhoun,That's Kutt Calhoun by Kutt Calhoun (Ft. Jerita Streater),That's Kutt Calhoun
59290,151289,Prince Chrishan,Bitch Look At Me Now by Prince Chrishan (Ft. Lil Wayne),Bitch Look At Me Now
59293,179,Joe Budden,Quality of Life by Joe Budden,Quality of Life
59300,1022,Evidence,Good Times by Evidence,Good Times
59301,506,Tech N9ne,Retrogression by Tech N9ne (Ft. ¡MAYDAY!),Retrogression
59304,338,Busta Rhymes,Why Stop Now by Busta Rhymes (Ft. Chris Brown),Why Stop Now
59305,130,Drake,Headlines (Remix) by Drake (Ft. T.I.),Headlines (Remix)
59308,438,Chris Brown,Matrix by Chris Brown,Matrix
59309,85,T.I.,She Will (Remix) by T.I. (Ft. Drake & Lil Wayne),She Will (Remix)
59324,40152,Unknown Artist,Happy Birthday (to You) by Unknown Artist,Happy Birthday (to You)
59327,853,B.o.B,Don't Break My Heart by B.o.B,Don't Break My Heart
59331,1282,Booba,De mauvaise augure by Booba,De mauvaise augure
59332,251,Mobb Deep,Get It Forever by Mobb Deep (Ft. Nas),Get It Forever
59333,1083,Gym Class Heroes,The Fighter by Gym Class Heroes (Ft. Ryan Tedder),The Fighter
59334,1985,Frank Ocean,I Need Love by Frank Ocean,I Need Love
59335,1665,Machine Gun Kelly,I Know by Machine Gun Kelly (Ft. Ray Jr.),I Know
59338,337,T-Pain,Bang Bang Pow Pow by T-Pain (Ft. Lil Wayne),Bang Bang Pow Pow
59339,1195,Katy Perry,The One That Got Away by Katy Perry,The One That Got Away
59342,638,Stalley,Lincoln Way Nights Remix by Stalley (Ft. Rick Ross),Lincoln Way Nights Remix
59343,1159,Traphik,Duke Westlake Cypher by Traphik,Duke Westlake Cypher
59348,45,Eminem,Phone Tap (Freestyle) by Eminem,Phone Tap (Freestyle)
59351,14797,The Palmer Squares,Make Silk Purse Out of Sow's Ear by The Palmer Squares,Make Silk Purse Out of Sow's Ear
59352,42,The Game,Down N Out (Lloyd Banks Diss) by The Game (Ft. The Game),Down N Out (Lloyd Banks Diss)
59357,14797,The Palmer Squares,Philly Blunt Cypher by The Palmer Squares,Philly Blunt Cypher
59365,535,R. Kelly,U Saved Me by R. Kelly,U Saved Me
59366,310,Wiz Khalifa,Like A Star by Wiz Khalifa,Like A Star
59368,498,Beyoncé,Dreaming by Beyoncé,Dreaming
59369,11590,Twisted Insane,Dome Split by Twisted Insane,Dome Split
59372,12077,Kollegah,Fanpost by Kollegah,Fanpost
59373,471,Royce da 5’9”,Psycho by Royce da 5’9”,Psycho
59392,67,Jeezy,I Do by Jeezy (Ft. André 3000 & JAY-Z),I Do
59397,14797,The Palmer Squares,Philly Blunt Cypher 4 by The Palmer Squares,Philly Blunt Cypher 4
59401,68,Kid Cudi,Higher Up by Kid Cudi,Higher Up
59402,1282,Booba,Rats des villes by Booba,Rats des villes
59403,455,Lil B,King Cotton by Lil B,King Cotton
59404,13944,Rap Contenders,"Bigflo & Oli vs Sakage et Kemar by Rap Contenders (Ft. Bigflo & Oli, Kemar & Sakage)",Bigflo & Oli vs Sakage et Kemar
59407,2076,Prince Ea,Memory by Prince Ea,Memory
59409,14520,Cecil Otter,Black Rose by Cecil Otter,Black Rose
59411,357,Justin Bieber,Thinkin Bout You (Remix) by Justin Bieber (Ft. Jaden Smith),Thinkin Bout You (Remix)
59412,14797,The Palmer Squares,Philly Blunt Cypher 2 by The Palmer Squares,Philly Blunt Cypher 2
59426,1261,Sexion d'Assaut,Welcome to the WA by Sexion d'Assaut,Welcome to the WA
59430,466,Apathy,Army of the Godz by Apathy (Ft. Army of the Pharaohs),Army of the Godz
59432,1124,Run-D.M.C.,"""Graffiti Rock"" Freestyle by Run-D.M.C. (Ft. Kool Moe Dee & Special K)","""Graffiti Rock"" Freestyle"
59434,326,Trey Songz,U Should Roll by Trey Songz,U Should Roll
59437,111,Ludacris,Say It To My Face by Ludacris (Ft. Meek Mill),Say It To My Face
59441,5681,Suga-T,Billy Bad Ass by Suga-T,Billy Bad Ass
59444,455,Lil B,Cold War Pt. 2 by Lil B,Cold War Pt. 2
59449,859,Gorilla Zoe,What It Is by Gorilla Zoe (Ft. Rick Ross),What It Is
59455,11886,Rewind,New York Style by Rewind (Ft. Future & Sire),New York Style
59457,13,Gucci Mane,I'm The Shit by Gucci Mane (Ft. Blackmagic),I'm The Shit
59468,14963,Dizzy Wright,Whatever It Takes by Dizzy Wright,Whatever It Takes
59472,774,The Rolling Stones,Sympathy for the Devil by The Rolling Stones,Sympathy for the Devil
59474,447,Lady Gaga,Government Hooker by Lady Gaga,Government Hooker
59475,685,"Tyler, The Creator","Happy Holiday Hoe by Tyler, The Creator",Happy Holiday Hoe
59476,89,Rihanna,Cockiness (Love It) by Rihanna,Cockiness (Love It)
59478,14972,Young Swift,I Like by Young Swift (Ft. Jeezy & Jim Jones),I Like
59487,14435,Kollegah & Farid Bang,"Jung, Brutal, Gutaussehend by Kollegah & Farid Bang","Jung, Brutal, Gutaussehend"
59488,1546,New Boyz,Can't Nobody by New Boyz (Ft. Shanell),Can't Nobody
59492,209,Canibus,Good Equals Evil by Canibus,Good Equals Evil
59493,1261,Sexion d'Assaut,A 30% by Sexion d'Assaut (Ft. Maître Gims),A 30%
59501,2026,Macklemore,Inhale Deep by Macklemore,Inhale Deep
59507,12077,Kollegah,Discospeed by Kollegah (Ft. Favorite),Discospeed
59508,553,Lil Twist,Turnt Up by Lil Twist (Ft. Busta Rhymes),Turnt Up
59511,89,Rihanna,Do Ya Thang by Rihanna,Do Ya Thang
59512,14986,King Crimson,21st Century Schizoid Man by King Crimson,21st Century Schizoid Man
59515,85,T.I.,Pyro by T.I.,Pyro
59516,14989,Chris Rene,Young Homie by Chris Rene,Young Homie
59521,182,Yelawolf,Whip It by Yelawolf,Whip It
59522,182,Yelawolf,I See You by Yelawolf,I See You
59523,182,Yelawolf,In This World by Yelawolf,In This World
59524,111,Ludacris,Muthafucka Can U Buy That by Ludacris,Muthafucka Can U Buy That
59527,272,Plies,Let's Get It by Plies,Let's Get It
59529,14797,The Palmer Squares,Ramzo Cypher (Terminal Knowledge) by The Palmer Squares,Ramzo Cypher (Terminal Knowledge)
59530,14996,Verse Simmonds,Boo Thang by Verse Simmonds (Ft. Kelly Rowland),Boo Thang
59531,14797,The Palmer Squares,Klassic Cypher 2 by The Palmer Squares,Klassic Cypher 2
59534,14797,The Palmer Squares,"""Chapter 2: Famine"" Round Two (Terminal Knowledge) by The Palmer Squares","""Chapter 2: Famine"" Round Two (Terminal Knowledge)"
59536,78,Juelz Santana,Kill Yourself by Juelz Santana,Kill Yourself
59539,14797,The Palmer Squares,City Starz Contest Entry by The Palmer Squares,City Starz Contest Entry
59540,278,Jeremih,I Get Lonely Too Remix by Jeremih,I Get Lonely Too Remix
59541,14797,The Palmer Squares,"""Chapter 2: Famine"" Round One (Terminal Knowledge) by The Palmer Squares","""Chapter 2: Famine"" Round One (Terminal Knowledge)"
59542,14797,The Palmer Squares,Blind Moles by The Palmer Squares,Blind Moles
59543,1,Cam’ron,Dead Motherfuckers by Cam’ron (Ft. The Diplomats),Dead Motherfuckers
59549,1083,Gym Class Heroes,Kid Nothing and the Never-Ending Naked Nightmare by Gym Class Heroes,Kid Nothing and the Never-Ending Naked Nightmare
59572,2011,Casey Veggies,Ridin' Roun Town by Casey Veggies (Ft. Joshton Peas),Ridin' Roun Town
59577,262,Joell Ortiz,"Night Train (Remix) by Joell Ortiz (Ft. Bun B, Novel & Tech N9ne)",Night Train (Remix)
59580,68,Kid Cudi,Mr. K.I.D. by Kid Cudi,Mr. K.I.D.
59582,13999,MC Kamau,Me Diz by MC Kamau,Me Diz
59583,68,Kid Cudi,Rain by Kid Cudi,Rain
59585,460,Ace Hood,"Ride (Remix) by Ace Hood (Ft. Juelz Santana, Rick Ross & Trey Songz)",Ride (Remix)
59586,460,Ace Hood,"Ride (Remix) (Leaked Version) by Ace Hood (Ft. Juelz Santana, Rick Ross & T-Pain)",Ride (Remix) (Leaked Version)
59599,22,The Notorious B.I.G.,Mumbling & Whispering by The Notorious B.I.G.,Mumbling & Whispering
59602,10662,Metallica,Leper Messiah by Metallica,Leper Messiah
59609,223,Common,Celebrate by Common,Celebrate
59621,147,Lupe Fiasco,City Wings (Lupe's Verse) by Lupe Fiasco,City Wings (Lupe's Verse)
59639,132,Usher,My Boo by Usher (Ft. Alicia Keys),My Boo
59644,12493,Cryptic Wisdom,Fall For Your Type by Cryptic Wisdom (Ft. Drake),Fall For Your Type
59648,15049,WZRD,Brake by WZRD,Brake
59653,5152,K-Dee,Hittin' Corners by K-Dee,Hittin' Corners
59655,83,Fat Joe,Another Round by Fat Joe (Ft. Chris Brown),Another Round
59662,89,Rihanna,Where Have You Been by Rihanna,Where Have You Been
59663,89,Rihanna,We All Want Love by Rihanna,We All Want Love
59664,89,Rihanna,Drunk on Love by Rihanna,Drunk on Love
59665,89,Rihanna,Roc Me Out by Rihanna,Roc Me Out
59666,89,Rihanna,Farewell by Rihanna,Farewell
59670,12176,Doomtree,No Way by Doomtree,No Way
59679,12123,The Niceguys,Ari Gold Remix by The Niceguys (Ft. Bun B & Yves),Ari Gold Remix
59680,820,Mac Miller,Boom Bap Rap by Mac Miller,Boom Bap Rap
59685,1303,La Fouine,"Jalousie by La Fouine (Ft. Fababy, Leck & Six)",Jalousie
59688,12176,Doomtree,Bolt Cutter by Doomtree,Bolt Cutter
59691,1631,Kid Ink,Tuna Roll by Kid Ink,Tuna Roll
59708,1720,Watsky,Duke Westlake Cypher by Watsky,Duke Westlake Cypher
59718,556,Tony Yayo,Gang Life by Tony Yayo (Ft. French Montana & MAX),Gang Life
59735,326,Trey Songz,All the If's by Trey Songz,All the If's
59736,82193,Regular Show,"Rap It Up (featured on Regular Show) by Regular Show (Ft. Childish Gambino & Tyler, The Creator)",Rap It Up (featured on Regular Show)
59738,2121,Heavy D,"Don't Curse by Heavy D (Ft. Big Daddy Kane, C.L. Smooth, Grand Puba, Kool G Rap, Pete Rock & Q-Tip)",Don't Curse
59741,69,J. Cole,Throw It Up by J. Cole,Throw It Up
59743,1985,Frank Ocean,Read the Stars by Frank Ocean,Read the Stars
59749,150,Madvillain,The Illest Villains by Madvillain,The Illest Villains
59750,115,Chamillionaire,Best Rapper by Chamillionaire,Best Rapper
59751,13457,Astronautalis,Lift the Curse by Astronautalis,Lift the Curse
59765,12176,Doomtree,Bangarang by Doomtree,Bangarang
59767,115,Chamillionaire,Time Machine Freemix by Chamillionaire (Ft. Big K.R.I.T.),Time Machine Freemix
59768,13,Gucci Mane,Fuck You by Gucci Mane (Ft. Slim Dunkin & V-Nasty),Fuck You
59771,6412,KYLE,Headlines by KYLE,Headlines
59774,1083,Gym Class Heroes,Ass Back Home by Gym Class Heroes (Ft. Neon Hitch),Ass Back Home
59776,1421,Kendrick Lamar,Rigamortus Remix by Kendrick Lamar (Ft. Busta Rhymes),Rigamortus Remix
59777,217,DJ Quik,Fire and Brimstone by DJ Quik,Fire and Brimstone
59780,402,Young Buck,Cocaine by Young Buck,Cocaine
59784,111,Ludacris,Save it for Another Day by Ludacris,Save it for Another Day
59798,15093,Parteum,"Época de Épicos by Parteum (Ft. Henrick Fuentes, MC Kamau & Paulo Napoli)",Época de Épicos
59801,1,Cam’ron,Motivation by Cam’ron (Ft. Vado),Motivation
59805,1583,French Montana,Light Up (remix) by French Montana,Light Up (remix)
59806,14797,The Palmer Squares,Ramzo Cypher (Acumental) by The Palmer Squares,Ramzo Cypher (Acumental)
59816,1269,KRS-One,Just Like That by KRS-One,Just Like That
59817,1308,Hopsin,Promo by Hopsin,Promo
59818,1815,Dolla,Make a Toast by Dolla,Make a Toast
59820,15101,George Strait,All My Ex's Live In Texas by George Strait,All My Ex's Live In Texas
59823,740,Sean Paul,Got 2 Luv U by Sean Paul (Ft. Alexis Jordan),Got 2 Luv U
59825,67,Jeezy,Hoodstar by Jeezy (Ft. Slick Pulla),Hoodstar
59826,67,Jeezy,Slow Grind by Jeezy,Slow Grind
59827,740,Sean Paul,Lately by Sean Paul,Lately
59828,67,Jeezy,Broads by Jeezy (Ft. Scrilla & Slick Pulla),Broads
59838,147,Lupe Fiasco,The End of the World by Lupe Fiasco,The End of the World
59839,147,Lupe Fiasco,Lupe Back by Lupe Fiasco,Lupe Back
59840,147,Lupe Fiasco,Introduction by Lupe Fiasco (Ft. Howard Zinn),Introduction
59841,147,Lupe Fiasco,Super Cold by Lupe Fiasco,Super Cold
59842,147,Lupe Fiasco,SNDCLSH In Vegas by Lupe Fiasco,SNDCLSH In Vegas
59843,79110,Daniel Ingram,May the Best Pet Win (Find a Pet) by Daniel Ingram (Ft. Andrea Libman & Ashleigh Ball),May the Best Pet Win (Find a Pet)
59844,147,Lupe Fiasco,WWJD He'd Probably LOL Like WTF!!! by Lupe Fiasco,WWJD He'd Probably LOL Like WTF!!!
59845,147,Lupe Fiasco,Life Death And Love From San Francisco by Lupe Fiasco,Life Death And Love From San Francisco
59846,14238,Kay One,Style & das Geld by Kay One (Ft. Bushido),Style & das Geld
59847,147,Lupe Fiasco,Double Burger with Cheese by Lupe Fiasco,Double Burger with Cheese
59848,147,Lupe Fiasco,Friend of the People by Lupe Fiasco (Ft. Dosage),Friend of the People
59849,12176,Doomtree,The Grand Experiment by Doomtree,The Grand Experiment
59857,111,Ludacris,Do Sumthing Strange by Ludacris (Ft. Rick Ross),Do Sumthing Strange
59862,13,Gucci Mane,745 by Gucci Mane,745
59865,13999,MC Kamau,Só by MC Kamau,Só
59867,13999,MC Kamau,"Por Quê Eu Rimo? by MC Kamau (Ft. Emicida, Rashid, Rincon Sapiência & Stefanie)",Por Quê Eu Rimo?
59874,10662,Metallica,Blackened by Metallica,Blackened
59875,10662,Metallica,...And Justice for All by Metallica,...And Justice for All
59909,15127,Kid Sister,Pro Nails by Kid Sister (Ft. Kanye West),Pro Nails
59920,2002,Mike G,Carrera by Mike G (Ft. Vince Staples),Carrera
59922,14963,Dizzy Wright,Hit Me When You Comin by Dizzy Wright,Hit Me When You Comin
59925,848,LL Cool J,No More by LL Cool J (Ft. Ne-Yo),No More
59926,12077,Kollegah,Angeberprollrap Freestyle by Kollegah,Angeberprollrap Freestyle
59927,1,Cam’ron,Purple Haze (Advance Version) by Cam’ron,Purple Haze (Advance Version)
60046,12077,Kollegah,Lovesong by Kollegah,Lovesong
60049,1190,Domo Genesis,We Major by Domo Genesis,We Major
60064,15175,Derrick Hodge,Live Today by Derrick Hodge (Ft. Common),Live Today
60065,14598,Iggy Azalea,My World by Iggy Azalea,My World
60070,2076,Prince Ea,Real Death of Autotune by Prince Ea,Real Death of Autotune
60071,12176,Doomtree,Fresh New Trash by Doomtree,Fresh New Trash
60089,319,Vinnie Paz,Role of Life by Vinnie Paz,Role of Life
60090,42,The Game,Heartbreaker by The Game (Ft. Rev. Burke),Heartbreaker
60093,13999,MC Kamau,É Ela by MC Kamau,É Ela
60098,2011,Casey Veggies,And Ever by Casey Veggies,And Ever
60100,74,Twista,Look At Me Now (Remix by Twista) by Twista (Ft. Lil Wayne),Look At Me Now (Remix by Twista)
60102,704,Fort Minor,100 Degrees by Fort Minor (Ft. DJ Green Lantern),100 Degrees
60113,354,Black Star,You Already Knew by Black Star,You Already Knew
60117,12077,Kollegah,Angeberprollrap 2 by Kollegah,Angeberprollrap 2
60120,2002,Mike G,Award Tour by Mike G (Ft. Vince Staples),Award Tour
60139,34,Jadakiss,Rock Wit Me by Jadakiss (Ft. Teyana Taylor),Rock Wit Me
60148,745,Bow Wow,Hey Tyra by Bow Wow,Hey Tyra
60149,13093,Fred The Godson,Doves Fly by Fred The Godson (Ft. Pusha-T),Doves Fly
60150,853,B.o.B,Hip -Hop Ain't Dead (The Future) by B.o.B,Hip -Hop Ain't Dead (The Future)
60156,640,King Los,Your Love by King Los (Ft. Chris Brown),Your Love
60157,745,Bow Wow,Regret by Bow Wow,Regret
60158,1985,Frank Ocean,Lost Angel by Frank Ocean,Lost Angel
60161,1425,Brandy,Surprise Ending by Brandy,Surprise Ending
60164,659,Sublime,Seed by Sublime,Seed
60170,119,Beanie Sigel,Run To The ROC by Beanie Sigel (Ft. Omillio Sparks & Young Chris),Run To The ROC
60172,11830,Kool Savas,"Das ist O.R. by Kool Savas (Ft. Amar, Ercandize & Moe Mitchell)",Das ist O.R.
60185,15228,Gato,Problem by Gato,Problem
60186,1303,La Fouine,Rollin like a boss by La Fouine (Ft. Mackenson & T-Pain),Rollin like a boss
60193,12370,Moufy,Boston Lights by Moufy,Boston Lights
60197,1303,La Fouine,"Drogba by La Fouine (Ft. Alonzo, Malik M.A.S & Sultan)",Drogba
