,g_song_id,writer_id,writer_name,for_project
14101,10414,733641,Harry Casey,True
14102,10415,26362,Biz Markie,True
14103,10416,26362,Biz Markie,True
14104,10417,26362,Biz Markie,True
14105,10418,26362,Biz Markie,True
14106,10419,26362,Biz Markie,True
14108,10421,26362,Biz Markie,True
14109,10422,26362,Biz Markie,True
14110,10423,26362,Biz Markie,True
14111,10424,26362,Biz Markie,True
14112,10425,26362,Biz Markie,True
14113,10427,26362,Biz Markie,True
14115,10429,26362,Biz Markie,True
14116,10430,26362,Biz Markie,True
14117,10431,3608,Erick Sermon,True
14118,10431,26362,Biz Markie,True
14120,10433,26362,Biz Markie,True
14121,10434,26362,Biz Markie,True
14130,10551,7135,Doc Doom,True
14131,10555,9918,Rugged Monk,True
14132,10555,307,RZA,True
14133,10555,7135,Doc Doom,True
14139,10559,3814,Dexter Wiggles,True
14140,10559,9918,Rugged Monk,True
14141,10559,643215,Crisis tha Sharpshooter,True
14142,10564,3810,Gangsta Wiggles,True
14143,10564,307,RZA,True
14144,10564,3816,G Twin,True
14145,10564,3808,Black Techs,True
14146,10564,3806,Black Knights,True
14147,10566,9918,Rugged Monk,True
14148,10566,9415,Crisis,True
14149,10566,7135,Doc Doom,True
14151,10583,16808,Chief Keef,True
14152,10583,5410,Gift of Gab,True
14158,10590,60527,Chief Xcel,True
14159,10590,5410,Gift of Gab,True
14160,10593,60527,Chief Xcel,True
14161,10593,5410,Gift of Gab,True
14162,10626,1163166,Jaime Gomez,True
14163,10626,184871,Damien LeRoy,True
14164,10626,47060,​apl.de.ap,True
14165,10626,713,​will.i.am,True
14166,10628,193020,Jean Baptiste,True
14167,10628,1474989,Sylvia Gordon,True
14168,10628,27621,Giorgio Tuinfort,True
14169,10628,425,The Black Eyed Peas,True
14170,10628,2578,David Guetta,True
14171,10629,713,​will.i.am,True
14187,10638,47060,​apl.de.ap,True
14188,10638,5181,Taboo,True
14189,10638,460779,John DeNicola,True
14190,10638,460780,Franke Previte,True
14191,10638,460782,Donald Markowitz,True
14192,10638,950,Fergie,True
14193,10638,713,​will.i.am,True
14197,10641,950,Fergie,True
14198,10641,713,​will.i.am,True
14248,10652,1359936,Terence Yoshiaka,True
14249,10652,1206809,Mike Fratantuono,True
14250,10652,186681,Brian Lapin,True
14251,10652,1234121,Kevin Feyen,True
14252,10652,5181,Taboo,True
14253,10652,47060,​apl.de.ap,True
14254,10652,713,​will.i.am,True
14264,10655,186681,Brian Lapin,True
14265,10655,1234121,Kevin Feyen,True
14266,10655,5181,Taboo,True
14267,10655,47060,​apl.de.ap,True
14268,10655,713,​will.i.am,True
14279,10658,186681,Brian Lapin,True
14280,10658,1234121,Kevin Feyen,True
14281,10658,5181,Taboo,True
14282,10658,47060,​apl.de.ap,True
14283,10658,713,​will.i.am,True
14284,10659,47060,​apl.de.ap,True
14285,10659,713,​will.i.am,True
14286,10659,2260,DJ Premier,True
14287,10659,1163166,Jaime Gomez,True
14292,10661,996596,Michael Fratantuno,True
14293,10661,658619,George Pajon Jr.,True
14294,10661,47060,​apl.de.ap,True
14295,10661,713,​will.i.am,True
14309,10664,614111,Charles Bobbit,True
14310,10664,8417,James Brown,True
14311,10664,5181,Taboo,True
14312,10664,467,Wyclef Jean,True
14313,10664,1128808,Bird Boi,True
14314,10664,47060,​apl.de.ap,True
14315,10664,713,​will.i.am,True
14316,10665,713,​will.i.am,True
14317,10665,47060,​apl.de.ap,True
14328,10667,713,​will.i.am,True
14329,10667,5181,Taboo,True
14330,10667,47060,​apl.de.ap,True
14331,10668,47060,​apl.de.ap,True
14332,10668,713,​will.i.am,True
14338,10670,713,​will.i.am,True
14339,10670,47060,​apl.de.ap,True
14340,10670,5181,Taboo,True
14341,10670,556819,Tony Butler,True
14342,10670,10181,Sly Stone,True
14343,10671,1008237,Ray Brady,True
14344,10671,713,​will.i.am,True
14345,10671,950,Fergie,True
14346,10673,47060,​apl.de.ap,True
14347,10674,483708,Tippa irie,True
14348,10674,713,​will.i.am,True
14349,10675,352966,Billy May,True
14350,10675,193020,Jean Baptiste,True
14351,10675,996596,Michael Fratantuno,True
14352,10675,658619,George Pajon Jr.,True
14353,10675,5181,Taboo,True
14354,10675,47060,​apl.de.ap,True
14355,10675,713,​will.i.am,True
14356,10677,402331,Vinicius de Moraes,True
14357,10677,370933,Tom Jobim,True
14358,10677,713,​will.i.am,True
14365,10679,648975,Frank Waddy,True
14366,10679,54532,Clyde Stubblefield,True
14367,10679,1191006,Robert McCollough,True
14368,10679,1146841,Darryl Hassan Jamison,True
14369,10679,1191005,"Clayton ""Chicken"" Gunnels",True
14370,10679,530698,John Griggs,True
14371,10679,6471,Bootsy Collins,True
14372,10679,648976,Catfish Collins,True
14373,10679,8417,James Brown,True
14374,10679,986676,Thomas Van Musser,True
14375,10679,47060,​apl.de.ap,True
14376,10679,713,​will.i.am,True
14377,10680,334,Justin Timberlake,True
14378,10680,5181,Taboo,True
14379,10680,47060,​apl.de.ap,True
14380,10680,950,Fergie,True
14381,10680,713,​will.i.am,True
14382,10681,47060,​apl.de.ap,True
14383,10681,5181,Taboo,True
14384,10681,713,​will.i.am,True
14385,10681,950,Fergie,True
14390,10684,47060,​apl.de.ap,True
14391,10684,5181,Taboo,True
14392,10684,950,Fergie,True
14393,10684,713,​will.i.am,True
14394,10685,5181,Taboo,True
14395,10685,47060,​apl.de.ap,True
14396,10685,950,Fergie,True
14397,10685,713,​will.i.am,True
14406,10689,425,The Black Eyed Peas,True
14407,10689,236469,Ryan Buendia,True
14408,10690,415766,Jerry Goldstein,True
14409,10690,61541,Richard Gottehrer,True
14410,10690,1002725,Robert L. Freedman,True
14411,10690,39631,Bert Berns,True
14412,10690,425,The Black Eyed Peas,True
14413,10691,47060,​apl.de.ap,True
14414,10691,10181,Sly Stone,True
14415,10691,3831,Esthero,True
14416,10691,556819,Tony Butler,True
14417,10691,1163166,Jaime Gomez,True
14418,10691,713,​will.i.am,True
14419,10692,950,Fergie,True
14420,10692,713,​will.i.am,True
14421,10692,43914,Frédéric Riesterer,True
14422,10692,2578,David Guetta,True
14423,10693,49896,Printz Board,True
14424,10693,425,The Black Eyed Peas,True
14429,10695,950,Fergie,True
14430,10695,5181,Taboo,True
14431,10695,47060,​apl.de.ap,True
14432,10695,713,​will.i.am,True
14433,10695,115373,Keith Harris,True
14436,10697,658619,George Pajon Jr.,True
14437,10697,996596,Michael Fratantuno,True
14438,10697,1359936,Terence Yoshiaka,True
14439,10697,713,​will.i.am,True
14440,10698,950,Fergie,True
14441,10698,713,​will.i.am,True
14442,10699,425,The Black Eyed Peas,True
14443,10699,1491794,Tim Orindgreff,True
14444,10699,658619,George Pajon Jr.,True
14445,10700,115373,Keith Harris,True
14446,10700,425,The Black Eyed Peas,True
14450,10702,425,The Black Eyed Peas,True
14454,10704,236469,Ryan Buendia,True
14455,10704,425,The Black Eyed Peas,True
14458,10706,425,The Black Eyed Peas,True
14459,10706,49896,Printz Board,True
14460,10706,658619,George Pajon Jr.,True
14461,10707,658619,George Pajon Jr.,True
14462,10707,733655,Philippe Wynne,True
14463,10707,5181,Taboo,True
14464,10707,713,​will.i.am,True
14465,10708,47060,​apl.de.ap,True
14466,10708,713,​will.i.am,True
14467,10710,963476,Thomas Jenkins,True
14468,10710,42261,Larry Blackmon,True
14469,10710,49896,Printz Board,True
14470,10710,713,​will.i.am,True
14471,10711,713,​will.i.am,True
14472,10711,1077229,Indeewar,True
14473,10711,1077228,Kalyanji–Anandji,True
14474,10711,5964,Full Force,True
14475,10711,658619,George Pajon Jr.,True
14476,10711,49896,Printz Board,True
14477,10711,950,Fergie,True
14478,10712,1053558,"Melvin ""Chaos"" Lewis",True
14479,10712,47060,​apl.de.ap,True
14480,10712,713,​will.i.am,True
14481,10712,30629,Anthony Tidd,True
14482,10712,1053557,Michael Matthews,True
14483,10712,27810,Free School,True
14484,10714,639048,Peters Peters,True
14485,10714,664429,Ricky Walters,True
14486,10714,47060,​apl.de.ap,True
14487,10714,5181,Taboo,True
14488,10714,950,Fergie,True
14489,10714,713,​will.i.am,True
14490,10715,713,​will.i.am,True
14491,10715,47060,​apl.de.ap,True
14492,10715,1008237,Ray Brady,True
14493,10715,49896,Printz Board,True
14494,10715,1206762,George Bennett,True
14495,10715,1206763,Benjamin Brown,True
14496,10715,669431,Lloyd Ferguson,True
14497,10715,1005473,Robert Lyn,True
14498,10715,528970,Jackie Mittoo,True
14499,10715,664555,Leroy Sibbles,True
14500,10715,669432,Fitzroy Simpson,True
14550,10773,388,Talib Kweli,True
14551,10773,156,Yasiin Bey,True
14552,10776,36545,Shawn J. Period,True
14553,10776,388,Talib Kweli,True
14554,10776,156,Yasiin Bey,True
14555,10777,388,Talib Kweli,True
14556,10777,156,Yasiin Bey,True
14562,10782,4803,The Creators,True
14563,10782,354,Black Star,True
14566,10792,3852,Blahzay Blahzay,True
14567,10792,32,Ol' Dirty Bastard,True
14579,10805,76,Raekwon,True
14580,10805,31801,Patrick Carney,True
14581,10805,11577,Dan Auerbach,True
14595,10925,1128,Buckshot,True
14596,10925,267,Q-Tip,True
14597,10925,55460,DJ Evil Dee,True
14598,10925,55461,Mr. Walt,True
14599,10932,680449,Mista Lawnge,True
14600,10932,4483,Dres,True
14601,10933,1128,Buckshot,True
14602,10933,338,Busta Rhymes,True
14608,10943,4483,Dres,True
14609,10945,680449,Mista Lawnge,True
14610,10945,4483,Dres,True
14613,10948,4483,Dres,True
14614,10950,680449,Mista Lawnge,True
14615,10950,4483,Dres,True
14616,10951,3884,Chi-Ali,True
14617,10951,4483,Dres,True
14626,10955,1087101,Michelle Valentine,True
14627,10955,3886,Emage,True
14628,10955,680449,Mista Lawnge,True
14629,10955,4483,Dres,True
14630,10960,1087104,Cee-Low,True
14631,10960,1087103,Chucky Smash,True
14632,10960,1087102,Molecules,True
14633,10960,4483,Dres,True
14634,10960,680449,Mista Lawnge,True
14635,10963,680449,Mista Lawnge,True
14636,10963,4483,Dres,True
14637,10989,420,Blu,True
14638,10990,420,Blu,True
14641,10996,420,Blu,True
14642,10997,420,Blu,True
14643,11004,420,Blu,True
14647,11031,983567,Howard Coney,True
14648,11031,983566,Zekuumba Zekkariyas,True
14649,11031,983565,Christopher Lanier,True
14650,11031,983564,Kentrell Lindsay,True
14651,11031,983563,Alvin Lindsay,True
14652,11031,1013,Playboy Tre,True
14653,11031,853,B.o.B,True
14656,11033,853,B.o.B,True
14657,11034,983571,Arielle Simmons,True
14658,11034,983570,Delarry Sanders,True
14659,11034,26859,Kato,True
14660,11034,69986,Kyle King,True
14661,11034,853,B.o.B,True
14662,11035,853,B.o.B,True
14663,11038,69,J. Cole,True
14664,11038,853,B.o.B,True
14682,11060,9120,DJ U-Neek,True
14683,11060,42261,Larry Blackmon,True
14684,11060,2457,Wish Bone,True
14685,11060,3917,Flesh-N-Bone,True
14686,11060,2458,Bizzy Bone,True
14687,11060,350,Krayzie Bone,True
14688,11060,2459,Layzie Bone,True
14689,11061,350,Krayzie Bone,True
14690,11061,2459,Layzie Bone,True
14691,11061,2458,Bizzy Bone,True
14692,11062,9120,DJ U-Neek,True
14693,11062,350,Krayzie Bone,True
14694,11063,2457,Wish Bone,True
14695,11063,2459,Layzie Bone,True
14696,11063,2458,Bizzy Bone,True
14697,11063,350,Krayzie Bone,True
14698,11063,9120,DJ U-Neek,True
14699,11064,350,Krayzie Bone,True
14700,11064,9120,DJ U-Neek,True
14701,11065,9120,DJ U-Neek,True
14702,11065,2457,Wish Bone,True
14703,11066,3917,Flesh-N-Bone,True
14704,11066,350,Krayzie Bone,True
14705,11066,2459,Layzie Bone,True
14706,11066,2457,Wish Bone,True
14707,11066,2458,Bizzy Bone,True
14708,11066,9120,DJ U-Neek,True
14766,11077,350,Krayzie Bone,True
14767,11077,9120,DJ U-Neek,True
14774,11080,2457,Wish Bone,True
14775,11080,3917,Flesh-N-Bone,True
14776,11080,2459,Layzie Bone,True
14777,11080,350,Krayzie Bone,True
14778,11080,9120,DJ U-Neek,True
14800,11086,350,Krayzie Bone,True
14801,11086,2459,Layzie Bone,True
14802,11086,9120,DJ U-Neek,True
14803,11087,2457,Wish Bone,True
14804,11087,2458,Bizzy Bone,True
14805,11087,2459,Layzie Bone,True
14806,11087,350,Krayzie Bone,True
14807,11087,3917,Flesh-N-Bone,True
14808,11087,3581,Big B,True
14814,11089,2459,Layzie Bone,True
14815,11089,9120,DJ U-Neek,True
14816,11089,350,Krayzie Bone,True
14817,11089,2458,Bizzy Bone,True
14818,11089,3917,Flesh-N-Bone,True
14824,11091,350,Krayzie Bone,True
14825,11091,2459,Layzie Bone,True
14826,11091,2457,Wish Bone,True
14827,11091,2458,Bizzy Bone,True
14828,11091,3917,Flesh-N-Bone,True
14829,11092,2459,Layzie Bone,True
14830,11092,2457,Wish Bone,True
14831,11092,2458,Bizzy Bone,True
14832,11092,350,Krayzie Bone,True
14833,11092,3917,Flesh-N-Bone,True
14844,11095,2457,Wish Bone,True
14845,11095,2458,Bizzy Bone,True
14846,11095,2459,Layzie Bone,True
14847,11095,350,Krayzie Bone,True
14848,11095,3917,Flesh-N-Bone,True
14849,11096,2458,Bizzy Bone,True
14850,11097,2459,Layzie Bone,True
14851,11097,2457,Wish Bone,True
14852,11097,2458,Bizzy Bone,True
14853,11097,350,Krayzie Bone,True
14854,11097,3917,Flesh-N-Bone,True
14855,11098,2459,Layzie Bone,True
14856,11098,2457,Wish Bone,True
14857,11098,2458,Bizzy Bone,True
14858,11098,350,Krayzie Bone,True
14859,11098,3917,Flesh-N-Bone,True
14927,11126,402792,Norman Gimbel,True
14928,11126,3917,Flesh-N-Bone,True
14929,11126,2457,Wish Bone,True
14930,11126,2459,Layzie Bone,True
14931,11126,350,Krayzie Bone,True
14932,11126,2458,Bizzy Bone,True
15004,11146,350,Krayzie Bone,True
15005,11146,2459,Layzie Bone,True
15006,11146,2457,Wish Bone,True
15007,11146,2458,Bizzy Bone,True
15008,11146,3917,Flesh-N-Bone,True
15009,11154,2459,Layzie Bone,True
15010,11154,2458,Bizzy Bone,True
15011,11157,2459,Layzie Bone,True
15012,11157,2458,Bizzy Bone,True
15017,11160,2458,Bizzy Bone,True
15018,11160,2459,Layzie Bone,True
15019,11160,3921,Thin C,True
15025,11163,2459,Layzie Bone,True
15026,11163,2458,Bizzy Bone,True
15027,11170,2458,Bizzy Bone,True
15028,11170,2459,Layzie Bone,True
15068,11247,998,B-Real,True
15069,11247,45,Eminem,True
15070,11247,3929,Boo-Yaa T.R.I.B.E,True
15084,11272,1269,KRS-One,True
15085,11273,77605,DJ Scott La Rock,True
15086,11273,1269,KRS-One,True
15087,11274,77605,DJ Scott La Rock,True
15088,11274,1269,KRS-One,True
15093,11277,77605,DJ Scott La Rock,True
15094,11277,1269,KRS-One,True
15095,11278,77605,DJ Scott La Rock,True
15096,11278,1269,KRS-One,True
15099,11282,665867,Jamalski,True
15100,11282,8909,Ms. Melodie,True
15101,11282,3920,Harmony,True
15102,11282,35408,D Nice,True
15103,11282,1269,KRS-One,True
15105,11293,1269,KRS-One,True
15106,11296,1269,KRS-One,True
15108,11300,1269,KRS-One,True
15110,11302,1269,KRS-One,True
15120,11313,1269,KRS-One,True
15121,11314,1269,KRS-One,True
15122,11314,3920,Harmony,True
15123,11317,1213202,Kenny Beck,True
15124,11319,1269,KRS-One,True
15127,11333,34181,Kenny Parker,True
15128,11333,1269,KRS-One,True
15129,11339,1269,KRS-One,True
15142,11439,1409,J-Zone,True
15143,11439,450,Celph Titled,True
15145,11442,1409,J-Zone,True
15146,11443,450,Celph Titled,True
15171,11569,1088,Brotha Lynch Hung,True
15172,11569,405,E-40,True
15173,11569,3998,First Degree,True
15174,11569,4005,Twamp Dog,True
15175,11572,1088,Brotha Lynch Hung,True
15176,11572,1256,Ice-T,True
15177,11572,3998,First Degree,True
15189,11820,2862,Bronze Nazareth,True
15190,11907,4069,Brownside,True
15191,11907,496,Eazy-E,True
15204,11916,3187,Bubba Sparxxx,True
15215,11923,4076,Duddy Ken,True
15216,11923,3187,Bubba Sparxxx,True
15218,11926,3187,Bubba Sparxxx,True
15252,11947,112,Timbaland,True
15253,11947,3187,Bubba Sparxxx,True
15254,11947,334,Justin Timberlake,True
15255,11949,3187,Bubba Sparxxx,True
15261,11954,3187,Bubba Sparxxx,True
15275,12036,4100,Drunken Dragon,True
15276,12036,32,Ol' Dirty Bastard,True
15277,12036,4095,Buddha Monk,True
15288,12173,288,Bun B,True
15301,12189,288,Bun B,True
15302,12189,1536,Lil Keke,True
15303,12189,28568,Salih Williams,True
15304,12190,288,Bun B,True
15305,12190,6113,KLC,True
15315,12196,4744,Mr. Lee,True
15316,12196,4168,8Ball,True
15317,12196,3753,MJG,True
15318,12196,383,David Banner,True
15319,12196,88,Rick Ross,True
15320,12196,288,Bun B,True
15323,12198,288,Bun B,True
15324,12198,1604,Travis Barker,True
15325,12198,4169,Skinhead Rob,True
15326,12199,288,Bun B,True
15327,12199,146,Mannie Fresh,True
15328,12200,288,Bun B,True
15329,12200,30454,Mr. Collipark,True
15330,12200,473,Ying Yang Twins,True
15331,12201,288,Bun B,True
15332,12201,111,Ludacris,True
15333,12201,107,Lil Jon,True
15340,12205,288,Bun B,True
15341,12207,288,Bun B,True
15342,12207,146,Mannie Fresh,True
15343,12208,84551,James Smith,True
15344,12208,288,Bun B,True
15345,12208,7462,Cory Mo,True
15346,12210,288,Bun B,True
15347,12210,66294,John Bido,True
15348,12213,54545,Steve Below,True
15349,12213,288,Bun B,True
15350,12275,1088,Brotha Lynch Hung,True
15351,12275,1225,C-Bo,True
15352,12275,529,Spice 1,True
15353,12275,505,Yukmouth,True
15371,12360,1141,Fiend,True
15372,12360,3526,C-Murder,True
15393,12384,3526,C-Murder,True
15394,12385,190,Mystikal,True
15395,12385,357182,Kane & Abel,True
15396,12385,3589,Big Ed,True
15397,12385,2483,Mia X,True
15398,12385,2807,Mac,True
15399,12385,1141,Fiend,True
15400,12385,3355,Silkk the Shocker,True
15401,12385,142,Master P,True
15402,12385,3526,C-Murder,True
15408,12396,4232,Young Guns,True
15409,12396,3526,C-Murder,True
15410,12397,46,Snoop Dogg,True
15411,12397,6158,Mr. Magic,True
15412,12397,3526,C-Murder,True
15413,12400,3526,C-Murder,True
15414,12400,3264,Jermaine Dupri,True
15415,12400,1679,Da Brat,True
15416,12402,3526,C-Murder,True
15417,12402,142,Master P,True
15418,12402,2800,Krazy,True
15441,12414,3526,C-Murder,True
15442,12414,83,Fat Joe,True
15471,12616,326304,Eugene Record,True
15472,12616,347660,Barbara Acklin,True
15473,12616,431037,James Mtume,True
15474,12616,27820,Ty Fyffe,True
15475,12616,1,Cam’ron,True
15497,12624,1,Cam’ron,True
15498,12624,1145994,C. Wallace,True
15499,12624,1216381,S. Combs,True
15500,12624,1216355,D. Branch,True
15501,12625,1,Cam’ron,True
15502,12625,643456,L. Huff,True
15503,12625,643455,K. Gamble,True
15504,12625,1216355,D. Branch,True
15505,12626,10744,K-Dean,True
15506,12626,248493,D Miller,True
15507,12626,1216342,Jose Louis Gotcha,True
15508,12626,595777,C.Giles,True
15509,12627,1,Cam’ron,True
15510,12627,1216402,R. Klein,True
15511,12627,1216401,M. Jackson,True
15512,12627,1216355,D. Branch,True
15513,12628,1,Cam’ron,True
15514,12628,1216355,D. Branch,True
15515,12629,45963,"Damon ""Dai"" Miller",True
15516,12629,1,Cam’ron,True
15517,12630,1,Cam’ron,True
15518,12630,1216395,S. Stanley,True
15519,12630,1216394,A. Belew,True
15520,12630,1216393,C. Frantz,True
15521,12630,1216392,T. Weymouth,True
15522,12630,1216391,D. Vanderpool,True
15523,12631,1,Cam’ron,True
15524,12631,1216355,D. Branch,True
15525,12632,1,Cam’ron,True
15526,12632,679,Sting,True
15527,12633,184,Swizz Beatz,True
15528,12633,1,Cam’ron,True
15534,12638,1,Cam’ron,True
15535,12638,248493,D Miller,True
15536,12638,1216399,K. Bolton,True
15540,12642,1,Cam’ron,True
15579,12675,8400,The Isley Brothers,True
15580,12675,535,R. Kelly,True
15581,12675,1,Cam’ron,True
15582,12677,78,Juelz Santana,True
15583,12677,1,Cam’ron,True
15584,12678,288,Bun B,True
15585,12678,2444,Pimp C,True
15586,12678,78,Juelz Santana,True
15587,12678,111,Ludacris,True
15588,12678,117,Trina,True
15589,12678,1,Cam’ron,True
15590,12680,1,Cam’ron,True
15604,12719,1017346,Candell Manson,True
15615,12734,209,Canibus,True
15617,12736,209,Canibus,True
15618,12736,124808,Daniel Pierre,True
15619,12737,3491,Journalist,True
15620,12737,209,Canibus,True
15621,12739,209,Canibus,True
15622,12741,209,Canibus,True
15623,12742,209,Canibus,True
15634,12754,209,Canibus,True
15635,12754,4322,Phoenix Orion,True
15654,12776,209,Canibus,True
15671,12795,209,Canibus,True
15676,12799,209,Canibus,True
15677,12799,4329,Rip the Jacker,True
15678,12800,209,Canibus,True
15681,12804,209,Canibus,True
15699,12839,1995,Shaquille O'Neal,True
15700,12839,209,Canibus,True
15701,12841,666522,King Solomon Rose,True
15702,12841,422739,Elohim,True
15703,12841,387361,Bloodthirst,True
15704,12841,209,Canibus,True
15705,12841,946,Killah Priest,True
15706,12843,556110,HRSMN,True
15707,12844,170,Kurupt,True
15708,12844,946,Killah Priest,True
15709,12844,1451,Ras Kass,True
15710,12844,209,Canibus,True
15711,12846,209,Canibus,True
15713,12851,209,Canibus,True
15722,12866,209,Canibus,True
15725,12868,209,Canibus,True
15729,12871,9177,Greg Valentine,True
15730,12871,1276051,J Mega,True
15731,12871,209,Canibus,True
15732,12872,4339,Killer P,True
15733,12872,409639,Classic Pak,True
15734,12872,209,Canibus,True
15735,12873,409639,Classic Pak,True
15736,12873,209,Canibus,True
15737,12874,209,Canibus,True
15740,12878,209,Canibus,True
15744,12890,209,Canibus,True
15745,12890,4330,Luminati,True
15746,12892,74,Twista,True
15747,12892,21984,Cap-1,True
15762,12943,307,RZA,True
15763,12943,1034,Blue Raspberry,True
